naif_id    name
1000878   ,C/1881 N1
1000879   ,C/1881 S1
1000880   ,C/1881 W1
1000881   ,C/1882 F1
1000882   ,C/1882 R1-A
1000883   ,C/1882 R1-B
1000884   ,C/1882 R1-C
1000885   ,C/1882 R1-D
1000886   ,C/1882 R2
1000887   ,C/1883 D1
1000888   ,C/1884 A1
1000889   ,D/1884 O1
1000890   ,C/1885 N1
1000891   ,C/1885 R1
1000892   ,C/1885 X1
1000893   ,C/1885 X2
1000894   ,C/1885 Y1
1000895   ,C/1886 H1
1000896   ,C/1886 J1
1000897   ,D/1886 K1
1000898   ,C/1886 T1
1000899   ,C/1887 B1
1000900   ,C/1887 B2
1000901   ,C/1887 B3
1000902   ,C/1887 D1
1000903   ,C/1887 J1
1000904   ,C/1888 D1
1000905   ,C/1888 P1
1000906   ,C/1888 R1
1000907   ,C/1888 U1
1000908   ,C/1889 G1
1000909   ,177P
1000910   ,C/1889 O1
1000911   ,C/1889 X1
1000912   ,C/1890 F1
1000913   ,C/1890 O1
1000914   ,C/1890 O2
1000915   ,C/1890 V1
1000916   ,C/1891 F1
1000917   ,C/1891 T1
1000918   ,C/1892 E1
1000919   ,C/1892 F1
1000920   ,C/1892 Q1
1000921   ,206P
1000922   ,C/1892 W1
1000923   ,C/1893 N1
1000924   ,C/1893 U1
1000925   ,489P
1000926   ,C/1894 G1
1000927   ,D/1895 Q1
1000928   ,C/1895 W1
1000929   ,C/1895 W2
1000930   ,C/1896 C1
1000931   ,C/1896 G1
1000932   ,C/1896 R1
1000933   ,205P
1000934   ,C/1896 V1
1000935   ,C/1897 U1
1000936   ,C/1898 F1
1000937   ,C/1898 L1
1000938   ,C/1898 L2
1000939   ,C/1898 M1
1000940   ,C/1898 R1
1000941   ,C/1898 U1
1000942   ,C/1898 V1
1000943   ,C/1899 S1
1000944   ,C/1900 B1
1000945   ,C/1901 G1
1000946   ,C/1902 G1
1000947   ,C/1902 R1
1000948   ,C/1902 X1
1000949   ,C/1903 A1
1000950   ,C/1903 H1
1000951   ,C/1903 M1
1000952   ,C/1904 H1
1000953   ,C/1904 Y1
1000954   ,C/1905 F1
1000955   ,C/1905 W1
1000956   ,C/1905 X1
1000957   ,C/1906 B1
1000958   ,C/1906 E1
1000959   ,C/1906 F1
1000960   ,C/1906 V1
1000961   ,C/1907 E1
1000962   ,C/1907 G1
1000963   ,C/1907 L2
1000964   ,C/1907 T1
1000965   ,C/1908 R1
1000966   ,C/1909 L1
1000967   ,C/1910 A1
1000968   ,C/1910 P1
1000969   ,C/1911 N1
1000970   ,C/1911 O1
1000971   ,C/1911 S2
1000972   ,C/1911 S3
1000973   ,C/1912 R1
1000974   ,C/1912 V1
1000975   ,C/1913 J1
1000976   ,C/1913 R1
1000977   ,C/1913 Y1
1000978   ,C/1914 F1
1000979   ,C/1914 J1
1000980   ,C/1914 M1
1000981   ,C/1914 S1
1000982   ,C/1915 C1
1000983   ,C/1915 R1
1000984   ,C/1916 G1
1000985   ,C/1917 F1
1000986   ,C/1917 H1
1000987   ,C/1918 L1
1000988   ,D/1918 W1
1000989   ,C/1919 Q2
1000990   ,C/1919 Y1
1000991   ,C/1920 X1
1000992   ,C/1921 E1
1000993   ,C/1922 B1
1000994   ,C/1922 U1
1000995   ,C/1922 W1
1000996   ,C/1923 T1
1000997   ,C/1924 F1
1000998   ,C/1924 R1
1000999   ,C/1925 F1
1001000   ,C/1925 F2
1001001   ,C/1925 G1
1001002   ,C/1925 V1
1001003   ,C/1925 W1
1001004   ,C/1925 X1
1001005   ,C/1926 B1
1001006   ,C/1927 A1
1001007   ,C/1927 B1
1001008   ,C/1927 E1
1001009   ,C/1927 X1
1001010   ,C/1929 Y1
1001011   ,C/1930 D1
1001012   ,C/1930 E1
1001013   ,C/1930 F1
1001014   ,C/1930 L1
1001015   ,274P
1001016   ,C/1931 O1
1001017   ,C/1931 P1
1001018   ,C/1932 G1
1001019   ,C/1932 H1
1001020   ,C/1932 M1
1001021   ,C/1932 M2
1001022   ,C/1932 P1
1001023   ,C/1932 Y1
1001024   ,C/1933 D1
1001025   ,C/1935 A1
1001026   ,C/1935 M1
1001027   ,C/1935 Q1
1001028   ,C/1936 K1
1001029   ,C/1936 O1
1001030   ,C/1937 C1
1001031   ,C/1937 D1
1001032   ,C/1937 N1
1001033   ,C/1937 P1
1001034   ,C/1939 B1
1001035   ,C/1939 H1
1001036   ,C/1939 V1
1001037   ,C/1940 O1
1001038   ,C/1940 R2
1001039   ,C/1940 S1
1001040   ,C/1941 B1
1001041   ,C/1941 B2
1001042   ,C/1941 K1
1001043   ,C/1942 C1
1001044   ,C/1942 C2
1001045   ,C/1942 EA
1001046   ,C/1942 X1
1001047   ,C/1943 R1
1001048   ,C/1943 W1
1001049   ,C/1944 H1
1001050   ,C/1944 K2
1001051   ,C/1945 L1
1001052   ,C/1945 W1
1001053   ,C/1945 X1
1001054   ,C/1946 C1
1001055   ,C/1946 K1
1001056   ,C/1946 P1
1001057   ,C/1946 U1
1001058   ,C/1947 F1
1001059   ,C/1947 F2
1001060   ,C/1947 K1
1001061   ,C/1947 O1
1001062   ,C/1947 S1
1001063   ,C/1947 V1
1001064   ,C/1947 X1-A
1001065   ,C/1947 X1-B
1001066   ,C/1947 Y1
1001067   ,C/1948 E1
1001068   ,C/1948 L1
1001069   ,C/1948 N1
1001070   ,C/1948 R1
1001071   ,C/1948 T1
1001072   ,C/1948 V1
1001073   ,C/1948 W1
1001074   ,C/1949 K1
1001075   ,C/1949 N1
1001076   ,C/1950 K1
1001077   ,C/1951 C1
1001078   ,C/1951 P1
1001079   ,C/1952 H1
1001080   ,C/1952 M1
1001081   ,C/1952 Q1
1001082   ,C/1952 W1
1001083   ,C/1953 G1
1001084   ,C/1953 T1
1001085   ,C/1953 X1
1001086   ,C/1954 M1
1001087   ,C/1954 M2
1001088   ,C/1954 O1
1001089   ,C/1954 O2
1001090   ,C/1954 Y1
1001091   ,C/1955 G1
1001092   ,C/1955 L1
1001093   ,C/1955 N1
1001094   ,C/1955 O1
1001095   ,C/1956 E1
1001096   ,C/1956 F1-A
1001097   ,C/1956 R1
1001098   ,C/1957 P1
1001099   ,C/1957 U1
1001100   ,C/1958 D1
1001101   ,C/1958 R1
1001102   ,C/1959 O1
1001103   ,C/1959 Q1
1001104   ,C/1959 Q2
1001105   ,C/1959 X1
1001106   ,C/1959 Y1
1001107   ,C/1960 B1
1001108   ,C/1960 M1
1001109   ,C/1960 Y1
1001110   ,C/1961 O1
1001111   ,C/1961 R1
1001112   ,C/1961 T1
1001113   ,C/1962 C1
1001114   ,C/1962 H1
1001115   ,C/1963 A1
1001116   ,C/1963 F1
1001117   ,C/1963 R1
1001118   ,C/1964 L1
1001119   ,C/1964 N1
1001120   ,C/1964 P1
1001121   ,C/1965 S1-A
1001122   ,C/1965 S1-B
1001123   ,C/1965 S2
1001124   ,C/1966 P1
1001125   ,C/1966 P2
1001126   ,C/1966 R1
1001127   ,C/1966 T1
1001128   ,C/1967 C1
1001129   ,C/1967 C2
1001130   ,C/1967 M1
1001131   ,C/1967 Y1
1001132   ,C/1968 L1
1001133   ,C/1968 Q1
1001134   ,C/1968 Q2
1001135   ,C/1968 U1
1001136   ,C/1968 Y1
1001137   ,C/1969 O1-A
1001138   ,C/1969 P1
1001139   ,C/1969 Y1
1001140   ,C/1970 B1
1001141   ,C/1970 K1
1001142   ,C/1970 N1
1001143   ,C/1970 U1
1001144   ,C/1971 E1
1001145   ,C/1972 E1
1001146   ,C/1972 F1
1001147   ,C/1972 L1
1001148   ,C/1972 U1
1001149   ,C/1972 X1
1001150   ,C/1973 A1
1001151   ,C/1973 D1
1001152   ,C/1973 E1
1001153   ,C/1973 H1
1001154   ,C/1973 N1
1001155   ,C/1973 W1
1001156   ,C/1974 C1
1001157   ,C/1974 F1
1001158   ,C/1974 O1
1001159   ,C/1974 V1
1001160   ,C/1974 V2
1001161   ,C/1975 N1
1001162   ,C/1975 T2
1001163   ,C/1975 V1-A
1001164   ,C/1975 X1
1001165   ,C/1976 D1
1001166   ,C/1976 D2
1001167   ,C/1976 E1
1001168   ,C/1976 J1
1001169   ,C/1976 U1
1001170   ,C/1977 D1
1001171   ,C/1977 H1
1001172   ,C/1977 V1
1001173   ,C/1978 A1
1001174   ,C/1978 C1
1001175   ,C/1978 G2
1001176   ,C/1978 H1
1001177   ,C/1978 R3
1001178   ,C/1978 T3
1001179   ,C/1979 M1
1001180   ,C/1979 M3
1001181   ,C/1979 Q1
1001182   ,C/1979 S1
1001183   ,C/1980 L1
1001184   ,C/1980 O1
1001185   ,C/1980 R1
1001186   ,C/1980 Y1
1001187   ,C/1981 B1
1001188   ,C/1981 G1
1001189   ,C/1981 H1
1001190   ,C/1981 M1
1001191   ,C/1981 O1
1001192   ,C/1981 V1
1001193   ,C/1983 J2
1001194   ,C/1983 N1
1001195   ,C/1983 O2
1001196   ,C/1983 R1
1001197   ,C/1983 S2
1001198   ,C/1984 K1
1001199   ,C/1984 N1
1001200   ,C/1984 O2
1001201   ,C/1984 S1
1001202   ,C/1984 U1
1001203   ,C/1984 U2
1001204   ,C/1984 W2
1001205   ,C/1985 K1
1001206   ,C/1985 T1
1001207   ,C/1986 E1
1001208   ,C/1986 N1
1001209   ,C/1986 P1-A
1001210   ,C/1986 P1-B
1001211   ,C/1986 V1
1001212   ,C/1987 A1
1001213   ,C/1987 B2
1001214   ,C/1987 F1
1001215   ,C/1987 H1
1001216   ,C/1987 Q1
1001217   ,C/1987 T1
1001218   ,C/1987 T2
1001219   ,C/1987 U4
1001220   ,C/1987 W2
1001221   ,C/1987 W3
1001222   ,C/1988 A1
1001223   ,C/1988 B1
1001224   ,C/1988 C1
1001225   ,C/1988 F1
1001226   ,C/1988 J1
1001227   ,C/1988 M1
1001228   ,C/1988 P1
1001229   ,C/1988 Q1
1001230   ,C/1988 T1
1001231   ,C/1988 U1
1001232   ,C/1988 W1
1001233   ,C/1988 Y1
1001234   ,C/1989 A3
1001235   ,C/1989 A5
1001236   ,C/1989 A6
1001237   ,C/1989 L1
1001238   ,C/1989 N3
1001239   ,C/1989 R1
1001240   ,C/1989 S1
1001241   ,C/1989 T1
1001242   ,C/1989 Y1
1001243   ,C/1989 Y2
1001244   ,C/1990 E1
1001245   ,C/1990 M1
1001246   ,C/1990 N1
1001247   ,C/1991 A2
1001248   ,C/1991 B1
1001249   ,C/1991 C3
1001250   ,C/1991 F2
1001251   ,C/1991 L4
1001252   ,C/1991 Q1
1001253   ,C/1991 R1
1001254   ,C/1992 A1
1001255   ,C/1992 B1
1001256   ,C/1992 F1
1001257   ,C/1992 J1
1001258   ,C/1992 J2
1001259   ,C/1992 N1
1001260   ,C/1992 Q2
1001261   ,C/1992 U1
1001262   ,C/1992 W1
1001263   ,C/1993 A1
1001264   ,C/1993 F1
1001265   ,C/1993 K1
1001266   ,C/1994 E1
1001267   ,C/1994 E2
1001268   ,C/1994 G1-A
1001269   ,C/1994 G1-B
1001270   ,C/1994 J2
1001271   ,C/1994 N1
1001272   ,C/1994 T1
1001273   ,C/1995 Q1
1001274   ,C/1995 Q2
1001275   ,C/1995 Y1
1001276   ,C/1996 A2
1001277   ,C/1996 B3
1001278   ,C/1996 B4
1001279   ,C/1996 B5
1001280   ,C/1996 D1
1001281   ,C/1996 E2
1001282   ,C/1996 F2
1001283   ,C/1996 H1
1001284   ,C/1996 L1
1001285   ,C/1996 M1
1001286   ,C/1996 M2
1001287   ,C/1996 O1
1001288   ,C/1996 O2
1001289   ,C/1996 O3
1001290   ,C/1996 O4
1001291   ,C/1996 Q2
1001292   ,C/1996 Q3
1001293   ,C/1996 R4
1001294   ,C/1996 S3
1001295   ,C/1996 V1
1001296   ,C/1996 X1
1001297   ,C/1996 X2
1001298   ,C/1996 Y1
1001299   ,C/1997 B2
1001300   ,C/1997 B3
1001301   ,C/1997 G3
1001302   ,C/1997 G4
1001303   ,C/1997 G5
1001304   ,C/1997 G6
1001305   ,C/1997 H2
1001306   ,C/1997 H3
1001307   ,C/1997 J3
1001308   ,C/1997 J4
1001309   ,C/1997 K1
1001310   ,C/1997 K2
1001311   ,C/1997 K3
1001312   ,C/1997 K4
1001313   ,C/1997 K5
1001314   ,C/1997 K6
1001315   ,C/1997 K7
1001316   ,C/1997 L2
1001317   ,C/1997 L3
1001318   ,C/1997 L4
1001319   ,C/1997 L5
1001320   ,C/1997 M1
1001321   ,C/1997 M3
1001322   ,C/1997 M4
1001323   ,C/1997 M5
1001324   ,C/1997 N3
1001325   ,C/1997 P1
1001326   ,C/1997 P3
1001327   ,C/1997 Q1
1001328   ,C/1997 Q2
1001329   ,C/1997 R1
1001330   ,C/1997 R2
1001331   ,C/1997 R3
1001332   ,C/1997 S1
1001333   ,C/1997 S2
1001334   ,C/1997 S3
1001335   ,C/1997 T2
1001336   ,C/1997 T4
1001337   ,C/1997 T5
1001338   ,C/1997 T6
1001339   ,C/1997 T7
1001340   ,C/1997 T8
1001341   ,C/1997 U1
1001342   ,C/1997 U2
1001343   ,C/1997 U3
1001344   ,C/1997 U4
1001345   ,C/1997 U5
1001346   ,C/1997 U6
1001347   ,C/1997 U7
1001348   ,C/1997 V2
1001349   ,C/1997 V3
1001350   ,C/1997 V4
1001351   ,C/1997 V5
1001352   ,C/1997 V6
1001353   ,C/1997 W1
1001354   ,C/1997 W2
1001355   ,C/1997 W3
1001356   ,C/1997 X1
1001357   ,C/1997 X3
1001358   ,C/1997 X4
1001359   ,C/1997 X5
1001360   ,C/1997 X6
1001361   ,C/1997 Y1
1001362   ,C/1997 Y2
1001363   ,C/1997 Y3
1001364   ,C/1998 A1
1001365   ,C/1998 B2
1001366   ,C/1998 E1
1001367   ,C/1998 F1
1001368   ,C/1998 F2
1001369   ,C/1998 G2
1001370   ,C/1998 G3
1001371   ,C/1998 G4
1001372   ,C/1998 G5
1001373   ,C/1998 G6
1001374   ,C/1998 G7
1001375   ,C/1998 G8
1001376   ,C/1998 H2
1001377   ,C/1998 H3
1001378   ,C/1998 H4
1001379   ,C/1998 J2
1001380   ,C/1998 J3
1001381   ,C/1998 J4
1001382   ,C/1998 K7
1001383   ,C/1998 K8
1001384   ,C/1998 K9
1001385   ,C/1998 K10
1001386   ,C/1998 K11
1001387   ,C/1998 K12
1001388   ,C/1998 K13
1001389   ,C/1998 K14
1001390   ,C/1998 K15
1001391   ,C/1998 K16
1001392   ,C/1998 K17
1001393   ,C/1998 L1
1001394   ,C/1998 L2
1001395   ,C/1998 L3
1001396   ,C/1998 L4
1001397   ,C/1998 L5
1001398   ,C/1998 L6
1001399   ,C/1998 L7
1001400   ,C/1998 L8
1001401   ,C/1998 L9
1001402   ,C/1998 M7
1001403   ,C/1998 M8
1001404   ,C/1998 M9
1001405   ,C/1998 M10
1001406   ,C/1998 U6
1001407   ,C/1998 V1
1001408   ,C/1998 V2
1001409   ,C/1998 V3
1001410   ,C/1998 V4
1001411   ,C/1998 V5
1001412   ,C/1998 V6
1001413   ,C/1998 V7
1001414   ,C/1998 W4
1001415   ,C/1998 W5
1001416   ,C/1998 W6
1001417   ,C/1998 X3
1001418   ,C/1998 X4
1001419   ,C/1998 X5
1001420   ,C/1998 X6
1001421   ,C/1998 X7
1001422   ,C/1998 X8
1001423   ,C/1998 X9
1001424   ,C/1998 X10
1001425   ,C/1998 X11
1001426   ,C/1999 C1
1001427   ,C/1999 C2
1001428   ,C/1999 E2
1001429   ,C/1999 G2
1001430   ,C/1999 G3
1001431   ,C/1999 G4
1001432   ,C/1999 G5
1001433   ,C/1999 H2
1001434   ,C/1999 H4
1001435   ,C/1999 H5
1001436   ,C/1999 H6
1001437   ,C/1999 H7
1001438   ,C/1999 J1
1001439   ,P/1999 J6
1001440   ,C/1999 J7
1001441   ,C/1999 J8
1001442   ,C/1999 J9
1001443   ,C/1999 J10
1001444   ,C/1999 J11
1001445   ,C/1999 J12
1001446   ,C/1999 K1
1001447   ,C/1999 K9
1001448   ,C/1999 K10
1001449   ,C/1999 K11
1001450   ,C/1999 K12
1001451   ,C/1999 K13
1001452   ,C/1999 K14
1001453   ,C/1999 K15
1001454   ,C/1999 L1
1001455   ,C/1999 L4
1001456   ,C/1999 L5
1001457   ,C/1999 L6
1001458   ,C/1999 L7
1001459   ,C/1999 L8
1001460   ,C/1999 M1
1001461   ,C/1999 M2
1001462   ,C/1999 N1
1001463   ,C/1999 N3
1001464   ,C/1999 O1
1001465   ,C/1999 O2
1001466   ,C/1999 O3
1001467   ,C/1999 P2
1001468   ,C/1999 P3
1001469   ,C/1999 P4
1001470   ,C/1999 P5
1001471   ,C/1999 Q1
1001472   ,C/1999 Q2
1001473   ,C/1999 Q3
1001474   ,322P
1001475   ,C/1999 R3
1001476   ,C/1999 R4
1001477   ,C/1999 S1
1001478   ,C/1999 S5
1001479   ,C/1999 S6
1001480   ,C/1999 S7
1001481   ,C/1999 U2
1001482   ,C/1999 U5
1001483   ,C/1999 U6
1001484   ,C/1999 U7
1001485   ,C/1999 U8
1001486   ,C/1999 U9
1001487   ,C/1999 V2
1001488   ,C/1999 V3
1001489   ,C/1999 V4
1001490   ,C/1999 W1
1001491   ,C/1999 X2
1001492   ,C/1999 Y2
1001493   ,C/1999 Y3
1001494   ,C/2000 A2
1001495   ,C/2000 B1
1001496   ,C/2000 B5
1001497   ,C/2000 B6
1001498   ,C/2000 B7
1001499   ,C/2000 C2
1001500   ,C/2000 C3
1001501   ,C/2000 C4
1001502   ,C/2000 C5
1001503   ,C/2000 C6
1001504   ,C/2000 D1
1001505   ,C/2000 D3
1001506   ,C/2000 E1
1001507   ,C/2000 F1
1001508   ,C/2000 H2
1001509   ,C/2000 H3
1001510   ,C/2000 H4
1001511   ,C/2000 H5
1001512   ,C/2000 J2
1001513   ,C/2000 J3
1001514   ,C/2000 J4
1001515   ,C/2000 J5
1001516   ,C/2000 J6
1001517   ,C/2000 J7
1001518   ,C/2000 K3
1001519   ,C/2000 K4
1001520   ,C/2000 K5
1001521   ,C/2000 K6
1001522   ,C/2000 K7
1001523   ,C/2000 K8
1001524   ,C/2000 L1
1001525   ,C/2000 L2
1001526   ,C/2000 L3
1001527   ,C/2000 L4
1001528   ,C/2000 L5
1001529   ,C/2000 L6
1001530   ,C/2000 M1
1001531   ,C/2000 M2
1001532   ,C/2000 M3
1001533   ,C/2000 M4
1001534   ,C/2000 M5
1001535   ,C/2000 M6
1001536   ,C/2000 M7
1001537   ,C/2000 M8
1001538   ,C/2000 M9
1001539   ,C/2000 N1
1001540   ,C/2000 N2
1001541   ,C/2000 N3
1001542   ,342P
1001543   ,C/2000 P1
1001544   ,C/2000 P2
1001545   ,C/2000 Q1
1001546   ,C/2000 T1
1001547   ,C/2000 T3
1001548   ,C/2000 T4
1001549   ,C/2000 U1
1001550   ,C/2000 U2
1001551   ,C/2000 U3
1001552   ,C/2000 U4
1001553   ,C/2000 V1
1001554   ,C/2000 V2
1001555   ,C/2000 V3
1001556   ,C/2000 W2
1001557   ,C/2000 W3
1001558   ,C/2000 W4
1001559   ,C/2000 W5
1001560   ,C/2000 X1
1001561   ,C/2000 X2
1001562   ,C/2000 X3
1001563   ,C/2000 X4
1001564   ,C/2000 X5
1001565   ,C/2000 X6
1001566   ,C/2000 X7
1001567   ,C/2000 X8
1001568   ,C/2000 Y4
1001569   ,C/2000 Y5
1001570   ,C/2000 Y6
1001571   ,C/2000 Y7
1001572   ,C/2000 Y8
1001573   ,C/2000 Y9
1001574   ,C/2001 A3
1001575   ,C/2001 A4
1001576   ,C/2001 B3
1001577   ,C/2001 C2
1001578   ,C/2001 C3
1001579   ,C/2001 C4
1001580   ,C/2001 C5
1001581   ,C/2001 C6
1001582   ,C/2001 E1
1001583   ,C/2001 F2
1001584   ,C/2001 G2
1001585   ,C/2001 G3
1001586   ,C/2001 H1
1001587   ,C/2001 H2
1001588   ,C/2001 H3
1001589   ,C/2001 H4
1001590   ,C/2001 H6
1001591   ,C/2001 H7
1001592   ,C/2001 J2
1001593   ,C/2001 J3
1001594   ,C/2001 J4
1001595   ,C/2001 K2
1001596   ,C/2001 K4
1001597   ,C/2001 K6
1001598   ,C/2001 K7
1001599   ,C/2001 K8
1001600   ,C/2001 K9
1001601   ,C/2001 L1
1001602   ,C/2001 L2
1001603   ,C/2001 L3
1001604   ,C/2001 L4
1001605   ,C/2001 L5
1001606   ,C/2001 L6
1001607   ,C/2001 L7
1001608   ,C/2001 L8
1001609   ,C/2001 L9
1001610   ,C/2001 M2
1001611   ,C/2001 M3
1001612   ,C/2001 M4
1001613   ,C/2001 M5
1001614   ,C/2001 M6
1001615   ,C/2001 M7
1001616   ,C/2001 M8
1001617   ,C/2001 M9
1001618   ,C/2001 M11
1001619   ,C/2001 N1
1001620   ,C/2001 O1
1001621   ,C/2001 P1
1001622   ,C/2001 P2
1001623   ,C/2001 Q3
1001624   ,C/2001 Q7
1001625   ,C/2001 R2
1001626   ,C/2001 R3
1001627   ,C/2001 R4
1001628   ,C/2001 R5
1001629   ,C/2001 S2
1001630   ,C/2001 T1
1001631   ,C/2001 T2
1001632   ,C/2001 T5
1001633   ,C/2001 T6
1001634   ,C/2001 T7
1001635   ,C/2001 U1
1001636   ,C/2001 U2
1001637   ,C/2001 U3
1001638   ,C/2001 U4
1001639   ,C/2001 U5
1001640   ,C/2001 U7
1001641   ,C/2001 U8
1001642   ,C/2001 U9
1001643   ,C/2001 U10
1001644   ,C/2001 V1
1001645   ,C/2001 V2
1001646   ,286P
1001647   ,167P
1001648   ,C/2005 K2-A
1001649   ,170P
1001650   ,395P
1001651   ,C/2005 N1
1001652   ,261P
1001654   ,C/2005 N4
1001655   ,C/2005 N5
1001656   ,169P
1001657   ,C/2005 O1
1001658   ,C/2005 O2
1001659   ,C/2005 Q1
1001660   ,C/2005 P3
1001661   ,309P
1001662   ,368P
1001663   ,213P
1001664   ,C/2005 R4
1001665   ,P/2004 FY140
1001666   ,P/2005 S2
1001667   ,344P
1001668   ,C/2005 S4
1001669   ,438P
1001670   ,P/2005 T3
1001672   ,316P
1001673   ,P/2005 T4
1001674   ,P/2005 T5
1001675   ,307P
1001676   ,238P
1001677   ,268P
1001678   ,C/2005 W2
1001679   ,C/1981 W1
1001680   ,C/1983 N2
1001681   ,C/1984 Q1
1001682   ,C/1984 R1
1001683   ,C/1996 L2
1001684   ,C/1996 M3
1001685   ,C/1996 N3
1001686   ,C/1996 V2
1001687   ,C/1996 Y2
1001688   ,C/1997 B4
1001689   ,C/1997 E2
1001690   ,C/1997 G7
1001691   ,C/1997 H4
1001692   ,C/1997 H5
1001693   ,C/1997 J5
1001694   ,C/1997 O2
1001695   ,C/1997 P4
1001696   ,C/1997 P5
1001697   ,C/1997 S4
1001698   ,C/1997 S5
1001699   ,C/1997 U8
1001700   ,C/1997 U9
1001701   ,C/1997 V7
1001702   ,C/1998 A2
1001703   ,C/1998 A3
1001704   ,C/1998 A4
1001705   ,C/1998 H5
1001706   ,C/1998 H6
1001707   ,C/1998 U7
1001708   ,C/1998 V8
1001709   ,C/1998 V9
1001710   ,C/1998 W7
1001711   ,C/1998 X12
1001712   ,C/1999 F3
1001713   ,C/1999 H8
1001714   ,C/1999 H9
1001715   ,C/1999 J13
1001716   ,C/1999 K16
1001717   ,C/1999 K17
1001718   ,C/1999 L9
1001719   ,C/1999 M3
1001720   ,C/1999 M4
1001721   ,C/1999 N5
1001722   ,C/1999 N6
1001723   ,C/1999 O4
1001724   ,C/1999 P6
1001725   ,C/1999 P7
1001726   ,C/1999 P8
1001727   ,C/1999 P9
1001728   ,C/1999 W2
1001729   ,C/2000 B8
1001730   ,C/2000 C7
1001731   ,C/2000 F2
1001732   ,C/2000 F3
1001733   ,C/2000 G3
1001734   ,C/2000 H6
1001735   ,C/2000 H7
1001736   ,C/2000 J8
1001737   ,C/2000 N4
1001738   ,C/2000 S5
1001739   ,C/2000 S6
1001740   ,C/2000 T5
1001741   ,C/2000 T6
1001742   ,C/2000 V4
1001743   ,C/2000 X9
1001744   ,C/2001 C7
1001745   ,321P
1001746   ,C/2001 H8
1001747   ,C/2001 J5
1001748   ,C/2001 K10
1001749   ,C/2001 K11
1001750   ,C/2001 L10
1001751   ,C/2001 L11
1001752   ,C/2001 Q8
1001753   ,C/2001 Q9
1001754   ,C/2001 R7
1001755   ,C/2001 R8
1001756   ,C/2001 R9
1001757   ,C/2001 S3
1001758   ,C/2001 V3
1001759   ,C/2001 V4
1001760   ,C/2001 V5
1001761   ,C/2001 V6
1001762   ,C/2001 W3
1001763   ,C/2001 W4
1001764   ,C/2001 X4
1001765   ,C/2001 X5
1001766   ,C/2001 X6
1001767   ,C/2001 X7
1001768   ,C/2001 X8
1001769   ,C/2001 X9
1001770   ,C/2001 X10
1001771   ,C/2001 Y2
1001772   ,C/2001 Y3
1001773   ,C/2001 Y4
1001774   ,C/2001 Y5
1001775   ,C/2002 A4
1001776   ,C/2002 C3
1001777   ,C/2002 C4
1001778   ,C/2002 D1
1001779   ,C/2002 E1
1001780   ,C/2002 E3
1001781   ,C/2002 F2
1001782   ,C/2002 F3
1001783   ,C/2002 G1
1001784   ,C/2002 G2
1001785   ,C/2002 G3
1001786   ,C/2002 G4
1001787   ,C/2002 G5
1001788   ,C/2002 H1
1001789   ,C/2002 H3
1001790   ,C/2002 H4
1001791   ,C/2002 H5
1001792   ,C/2002 H6
1001793   ,C/2002 H7
1001794   ,C/2002 H8
1001795   ,C/2002 J1
1001796   ,C/2002 J2
1001797   ,C/2002 J3
1001798   ,C/2002 J6
1001799   ,C/2002 J7
1001800   ,C/2002 J8
1001801   ,C/2002 K3
1001802   ,C/2002 K5
1001803   ,C/2002 K6
1001804   ,C/2002 K7
1001805   ,C/2002 K8
1001806   ,C/2002 K9
1001807   ,C/2002 K10
1001808   ,C/2002 K11
1001809   ,C/2002 L1
1001810   ,C/2002 L2
1001811   ,C/2002 L3
1001812   ,C/2002 L4
1001813   ,C/2002 L5
1001814   ,C/2002 L6
1001815   ,C/2002 L7
1001816   ,C/2002 L8
1001817   ,C/2002 M1
1001818   ,C/2002 M2
1001819   ,C/2002 M3
1001820   ,C/2002 M4
1001821   ,C/2002 M5
1001822   ,C/2002 M6
1001823   ,C/2002 M7
1001824   ,C/2002 M8
1001825   ,C/2002 N1
1001826   ,C/2002 N2
1001827   ,C/2002 O1
1001828   ,C/2002 O2
1001829   ,C/2002 O3
1001830   ,P/2002 P2
1001831   ,C/2002 P3
1001832   ,C/2002 Q6
1001833   ,C/2002 Q7
1001834   ,C/2002 Q8
1001835   ,C/2002 Q9
1001836   ,C/2002 Q10
1001837   ,C/2002 Q11
1001838   ,C/2002 Q12
1001839   ,C/2002 Q13
1001840   ,C/2002 Q14
1001841   ,C/2002 R1
1001842   ,C/2002 R4
1001843   ,C/2002 R5
1001844   ,C/2002 R6
1001845   ,C/2002 R7
1001846   ,C/2002 R8
1001847   ,C/2002 S2
1001848   ,C/2002 S3
1001849   ,C/2002 S4
1001850   ,C/2002 S5
1001851   ,C/2002 S6
1001852   ,P/2002 S7
1001853   ,C/2002 S8
1001854   ,C/2002 S9
1001855   ,C/2002 S10
1001856   ,C/2002 S11
1001857   ,C/2002 T2
1001858   ,C/2002 T3
1001859   ,C/2002 U1
1001860   ,C/2002 U3
1001861   ,C/2002 U4
1001862   ,C/2002 U5
1001863   ,C/2002 U6
1001864   ,C/2002 U7
1001865   ,C/2002 U8
1001866   ,C/2002 U9
1001867   ,C/2002 V3
1001868   ,C/2002 V4
1001869   ,C/2002 V5
1001870   ,C/2002 V6
1001871   ,C/2002 V7
1001872   ,C/2002 W1
1001873   ,C/2002 W2
1001874   ,C/2002 W3
1001875   ,C/2002 W4
1001876   ,C/2002 W5
1001877   ,C/2002 W6
1001878   ,C/2002 W7
1001879   ,C/2002 W8
